episode,episode_reward
5278,381.9144592
5279,364.6873169
5280,300.3506165
5281,644.8845825
5282,716.0908813
5283,339.166748
5284,634.1726685
5285,367.5889282
5286,395.7377625
5287,265.5950928
5288,762.2976685
5289,934.7976685
5290,379.5824585
5291,335.3453369
5292,344.0674133
5293,370.1642761
5294,363.794281
5295,905.3245239
5296,358.1663818
5297,600.090332
5298,743.9307251
5299,666.4280396
5300,319.5866699
5301,298.1021118
5302,349.608551
5303,323.8378296
5304,403.1804199
5305,885.741272
5306,415.8218384
5307,845.614563
5308,423.600708
5309,462.2989197
5310,1043.981201
5311,1033.722168
5312,371.5467224
5313,455.7715454
5314,365.76297
5315,916.7317505
5316,893.914856
5317,615.9296265
5318,327.2875366
5319,542.2398071
5320,535.984375
5321,378.8026733
5322,445.7321167
5323,350.4580383
5324,339.3591003
5325,262.2329712
5326,357.8342896
5327,428.2211914
5328,507.0661011
5329,443.8685913
5330,569.0372925
5331,486.505249
5332,304.6780396
5333,560.550354
5334,309.8159485
5335,403.980011
5336,562.6856689
5337,485.2182922
5338,368.794281
5339,753.4714966
5340,744.0640259
5341,389.6311035
5342,386.2145996
5343,301.7677612
5344,511.4058533
5345,781.7307129
5346,802.7906494
5347,347.1041565
5348,334.8938599
5349,488.7801819
5350,674.8843384
5351,361.604126
5352,784.1270752
5353,724.4683228
5354,749.1994019
5355,459.6513672
5356,771.1751099
5357,374.3149719
5358,1210.161133
5359,913.2543945
5360,924.9285889
5361,580.1175537
5362,727.4819946
5363,836.5666504
5364,731.597168
5365,564.7542725
5366,804.2924805
5367,897.0452271
5368,333.2676392
5369,932.1472778
5370,997.6465454
5371,310.3655701
5372,597.7402954
5373,434.2321777
5374,313.0570374
5375,753.4772339
5376,351.8280945
5377,686.5664063
5378,893.9581909
5379,809.4269409
5380,933.4502563
5381,1090.568359
5382,795.4371338
5383,979.1759033
5384,501.1157837
5385,1019.587708
5386,695.4528809
5387,366.3460999
5388,1063.592041
5389,791.3872681
5390,675.4976196
5391,1018.030823
5392,550.7190552
5393,771.3496704
5394,670.8964844
5395,785.3739624
5396,601.8320923
5397,853.1903687
5398,634.5719604
5399,249.9260864
5400,377.7643738
5401,841.4987183
5402,928.8977051
5403,634.0010986
5404,421.6486816
5405,1026.90918
5406,844.0640869
5407,870.5715332
5408,995.8021851
5409,1437.890259
5410,762.9390259
5411,1124.949829
5412,1371.94043
5413,686.9202881
5414,238.6523895
5415,2025.161743
5416,1361.74353
5417,1794.42334
5418,1031.422852
5419,931.3079224
5420,1243.12207
5421,332.0269165
5422,296.411438
5423,1785.322876
5424,1577.116333
5425,2519.863281
5426,363.7861023
5427,275.811676
5428,242.0107422
5429,338.1083069
5430,1687.869629
5431,1030.218262
5432,303.660553
5433,1517.631592
5434,1479.674316
5435,1221.208618
5436,2906.520996
5437,593.821106
5438,265.9743958
5439,355.2460327
5440,982.6166382
5441,288.9071045
5442,206.5615082
5443,2480.143311
5444,167.2064514
5445,341.7271423
5446,1209.348999
5447,2261.216553
5448,382.6682129
5449,374.838501
5450,1490.768677
5451,3264.172607
5452,1626.092407
5453,253.30896
5454,336.4200134
5455,839.5353394
5456,1628.376099
5457,339.3087463
5458,1742.942139
5459,1612.122925
5460,314.1739807
5461,1932.441772
5462,1973.484985
5463,3055.64917
5464,300.9814758
5465,2138.254883
5466,2639.260986
5467,1826.197876
5468,1841.177002
5469,2304.018311
5470,3097.806396
5471,3131.506348
5472,3212.107422
5473,2629.584961
5474,1646.685425
5475,2895.095459
5476,2834.912354
5477,2413.959961
5478,3225.686279
5479,3237.828369
5480,3261.980225
5481,3299.366455
5482,2568.96582
5483,283.1827087
5484,2829.676514
5485,2211.39624
5486,2719.846191
5487,994.6063232
5488,468.3418579
5489,732.5735474
5490,374.4573975
5491,1407.742432
5492,1608.555664
5493,1479.228271
5494,2733.363281
5495,997.4129639
5496,1430.774902
5497,2186.274658
5498,644.6901245
5499,1773.228271
5500,2364.272949
5501,947.7071533
5502,952.590332
5503,472.4664917
5504,514.114563
5505,3273.296387
5506,1462.442505
5507,2825.694824
5508,1839.255249
5509,2757.047119
5510,2406.822998
5511,280.4109802
5512,798.9825439
5513,1596.656738
5514,2043.799194
5515,389.3978577
5516,2236.220703
5517,303.9095154
5518,1940.955566
5519,883.6959839
5520,724.8165894
5521,1048.616455
5522,1683.64856
5523,276.7061768
5524,1241.901123
5525,2822.361084
5526,2845.621582
5527,2200.173584
5528,2901.516846
5529,2789.480957
5530,1192.380615
5531,2032.493408
5532,2357.616211
5533,2913.899414
5534,3174.925293
5535,2511.00415
5536,418.3877258
5537,1520.121216
5538,194.2432709
5539,1430.155518
5540,2986.321289
5541,2997.247559
5542,2286.18335
5543,2483.967285
5544,205.6142273
5545,3045.922119
5546,221.8529968
5547,1350.835083
5548,551.9537354
5549,241.3726807
5550,1080.193604
5551,1676.293091
5552,262.5305481
5553,2072.652832
5554,1525.530029
5555,314.673584
5556,2256.182861
5557,228.5256958
5558,3083.841309
5559,3092.491455
5560,1494.809204
5561,2556.631592
5562,634.7696533
5563,2158.10376
5564,273.2947693
5565,283.3722229
5566,299.8759766
5567,2322.42749
5568,1979.632813
5569,2331.394531
5570,186.4650421
5571,3005.86084
5572,3239.224121
5573,196.3274536
5574,2954.521484
5575,2393.530029
5576,3160.331055
5577,286.5056458
5578,3106.843994
5579,3234.559082
5580,3197.804688
5581,2916.146973
5582,3120.650879
5583,3153.406982
5584,3084.876709
5585,1976.264893
5586,312.2405701
5587,2720.220947
5588,219.1340179
5589,3280.050293
5590,3076.730957
5591,3298.67041
5592,1633.310059
5593,1569.582153
5594,3255.812012
5595,2432.818115
5596,3123.194092
5597,1689.483398
5598,3072.748047
5599,3265.666748
5600,2535.298096
5601,3138.506592
5602,2680.474121
5603,538.1853027
5604,3263.939453
5605,3137.097412
5606,3007.93335
5607,381.7259216
5608,2175.89917
5609,1440.520508
5610,3257.351807
5611,3105.641113
5612,3038.625244
5613,3306.169189
5614,681.0918579
5615,1012.12262
5616,2988.502686
5617,782.3095093
5618,1438.751099
5619,3327.520996
5620,3219.5896
5621,3178.095459
5622,2990.574707
5623,3101.02002
5624,3019.315674
5625,286.777771
5626,2903.956543
5627,3122.130859
5628,229.9495392
5629,287.8944092
5630,2761.548828
5631,2864.069092
5632,3050.598877
5633,2996.580322
5634,3053.074707
5635,3236.449219
5636,3022.021729
5637,3264.029785
5638,2966.018555
5639,2717.580566
5640,3116.561523
5641,2974.101807
5642,3082.081543
5643,857.9595337
5644,2993.730713
5645,3182.003418
5646,3227.693115
5647,1946.941772
5648,3181.430664
5649,1444.537842
5650,3253.673828
5651,1034.659912
5652,304.6054688
5653,3273.645996
5654,3262.594971
5655,219.2401276
5656,3233.799072
5657,3278.430176
5658,1716.745728
5659,3157.10376
5660,3140.386719
5661,3040.981934
5662,3114.731201
5663,2970.16626
5664,3198.592773
5665,2263.920166
5666,3102.035645
5667,3271.631348
5668,1723.259399
5669,3005.494385
5670,3048.720703
5671,2317.008301
5672,2396.612793
5673,3106.225098
5674,2998.541016
5675,2176.02832
5676,2887.902588
5677,3265.571289
5678,1852.672729
5679,3225.452393
5680,279.2974548
5681,282.7301025
5682,2786.544434
5683,2339.513916
5684,3253.014648
5685,2875.654541
5686,1916.188354
5687,2650.373291
5688,3074.63501
5689,3059.813721
5690,2559.338623
5691,3223.611084
5692,3102.397461
5693,2085.518799
5694,3013.0979
5695,2996.955566
5696,382.6661682
5697,3115.610596
5698,3045.272217
5699,1750.478516
5700,3278.733154
5701,754.9907227
5702,3155.702148
5703,2396.949219
5704,3314.517578
5705,1371.657227
5706,1295.534302
5707,3324.240967
5708,1987.882813
5709,2837.727295
5710,2703.883545
5711,3228.587158
5712,3087.199707
5713,3281.634033
5714,2362.086914
5715,207.5473022
5716,1763.190552
5717,3077.338623
5718,3317.404297
5719,3032.481689
5720,2809.333008
5721,2229.720703
5722,3329.366699
5723,402.9364319
5724,369.5011597
5725,2721.756348
5726,3217.286621
5727,281.2666931
5728,2417.200195
5729,249.2735596
5730,3182.257324
5731,3142.839844
5732,3064.085938
5733,217.3109589
5734,2963.627686
5735,1360.888428
5736,327.0166321
5737,3170.11499
5738,351.813324
5739,403.5945129
5740,3023.707764
5741,3002.688477
5742,322.1482544
5743,311.1568909
5744,317.5011597
5745,2975.556641
5746,3117.208252
5747,3146.95874
5748,3086.856934
5749,3274.403564
5750,366.3529663
5751,314.173645
5752,372.6845398
5753,2939.273438
5754,3009.327637
5755,3170.273926
5756,225.9828949
5757,3017.439209
5758,3255.138428
5759,320.8731384
5760,1916.314575
5761,244.3258972
5762,3040.922607
5763,2718.617432
5764,298.0547791
5765,3136.00415
5766,277.8735657
5767,301.7862549
5768,1059.443115
5769,234.1222076
5770,308.5143433
5771,262.2185669
5772,3320.658203
5773,2991.974365
5774,3120.778564
5775,2864.266357
5776,226.9181671
5777,2980.159668
5778,2997.123047
5779,3180.820313
5780,584.5786743
5781,3011.868164
5782,3042.934814
5783,211.4584656
5784,1274.961914
5785,3275.178223
5786,1357.830444
5787,216.183136
5788,3075.41626
5789,381.8360901
5790,349.53125
5791,3000.958496
5792,363.3280029
5793,331.2674866
5794,3279.67334
5795,1537.856079
5796,342.9943848
5797,302.4444275
5798,251.9379425
5799,252.9788513
5800,3013.990723
5801,253.4117126
5802,221.783493
5803,314.5345459
5804,3178.871582
5805,2970.400635
5806,2924.398682
5807,306.7475586
5808,187.336319
5809,353.5233154
5810,222.8139954
5811,225.4908905
5812,224.9615936
5813,3123.693604
5814,3199.785889
5815,3088.421143
5816,2938.346191
5817,229.6085052
5818,3073.998535
5819,317.2747803
5820,3294.162354
5821,315.5709229
5822,3120.791748
5823,2992.311768
5824,2487.559326
5825,309.752655
5826,3042.709961
5827,370.138031
5828,314.4517822
5829,2866.820313
5830,2250.780762
5831,3148.85376
5832,3047.136963
5833,312.6832886
5834,2968.898438
5835,3002.593262
5836,2983.292725
5837,2943.408203
5838,3067.379639
5839,3043.122559
5840,3009.458496
5841,3011.150879
5842,3088.274658
5843,1194.71875
5844,2281.03833
5845,2967.717529
5846,2964.388428
5847,3067.932617
5848,3036.561523
5849,3228.137451
5850,2584.066162
5851,3056.319092
5852,3035.418945
5853,3051.57666
5854,2287.377441
5855,3058.541504
5856,314.0445557
5857,3105.111816
5858,327.3477173
5859,3011.291504
5860,3006.512695
5861,284.0967407
5862,3037.194336
5863,275.6940918
5864,2997.53418
5865,2823.749512
5866,1913.042725
5867,2998.310791
5868,289.4002686
5869,2696.447266
5870,969.6368408
5871,3010.597168
5872,337.0355835
5873,967.3543091
5874,2828.523193
5875,2662.915527
5876,302.1704712
5877,3175.092529
5878,3102.0625
5879,3066.389893
5880,333.7368164
5881,3130.435547
5882,318.5681458
5883,323.68927
5884,172.6097717
5885,3015.937012
5886,3069.788086
5887,2987.855713
5888,342.0893555
5889,3071.834717
5890,3088.825928
5891,293.2902832
5892,3291.850342
5893,2155.059082
5894,2964.659424
5895,325.7229309
5896,2795.664551
5897,2251.562988
5898,1550.840576
5899,225.0345459
5900,3004.23584
5901,3025.110107
5902,3086.98584
5903,2280.54541
5904,2987.594727
5905,3013.297852
5906,3112.679932
5907,3053.954102
5908,2624.159424
5909,3041.586182
5910,3085.11499
5911,2963.726318
5912,1920.26001
5913,1540.979126
5914,266.6104736
5915,3154.857178
5916,3273.006348
5917,3276.708496
5918,2970.468506
5919,3070.642334
5920,3144.079834
5921,2993.489014
5922,3149.195068
5923,2979.079102
5924,3122.803711
5925,3208.08667
5926,3042.70459
5927,3120.930176
5928,1786.38208
5929,520.7055054
5930,175.5874939
5931,315.6347656
5932,250.9435272
5933,3026.88916
5934,2945.856201
5935,3024.424805
5936,3266.926758
5937,3054.210693
5938,3057.064697
5939,3226.550781
5940,3330.756836
5941,3046.606445
5942,3023.060059
5943,3143.15625
5944,3041.401611
5945,2980.188477
5946,3023.429932
5947,3002.069092
5948,3139.213867
5949,1934.567627
5950,2892.323486
5951,282.5620117
5952,2992.685059
5953,3102.632568
5954,3217.619385
5955,3222.069092
5956,3019.154053
5957,3012.445068
5958,3233.119385
5959,3106.275391
5960,2921.218018
5961,2983.490723
5962,3009.818359
5963,2973.427002
5964,3095.659424
5965,3027.831543
5966,3104.246094
5967,3078.64209
5968,3265.613525
5969,2931.227539
5970,1938.231201
5971,2983.918213
5972,2950.923828
5973,3100.260986
5974,3075.426758
5975,3058.449463
5976,3123.166992
5977,3113.643311
5978,3013.063477
5979,2754.755371
5980,3141.061279
5981,2965.706787
5982,3132.133057
5983,3052.893555
5984,2697.834473
5985,3176.372559
5986,2908.001953
5987,3013.415771
5988,2313.737061
5989,3013.419922
5990,3031.793457
5991,3051.208252
5992,2876.029785
5993,265.9485779
5994,262.9313965
5995,3121.98877
5996,410.1334229
5997,3090.955322
5998,3010.066406
5999,2871.717041
6000,3264.206787
6001,3059.526855
6002,1985.969116
6003,3152.526367
6004,2051.419922
6005,3007.490479
6006,2445.216797
6007,3033.952148
6008,3167.734131
6009,1885.874268
6010,2636.16333
6011,2970.945557
6012,3248.727051
6013,3283.326416
6014,3113.405273
6015,281.4855957
6016,3132.79248
6017,2347.998291
6018,1614.131592
6019,3002.085693
6020,2817.480957
6021,2995.169189
6022,3046.132568
6023,3137.493652
6024,2990.111572
6025,3105.646973
6026,2267.598877
6027,3080.307129
6028,3056.6521
6029,3102.616699
6030,2999.774658
6031,2200.999512
6032,1904.271118
6033,3048.961426
6034,208.9157257
6035,236.814682
6036,2733.668945
6037,3093.372314
6038,215.8746643
6039,3088.267334
6040,2967.314697
6041,3165.130615
6042,2513.517822
6043,2784.57959
6044,2887.903809
6045,3134.385986
6046,3119.527832
6047,2723.475342
6048,3134.390137
6049,3065.438721
6050,3128.20166
6051,3121.878418
6052,2300.328369
6053,3068.750488
6054,3190.478271
6055,3066.858398
6056,3111.994141
6057,3046.467285
6058,3075.260498
6059,3074.212158
6060,363.2242126
6061,404.5644531
6062,2684.501709
6063,3064.867676
6064,3140.425537
6065,3279.145264
6066,3351.629639
6067,2933.993408
6068,3116.526855
6069,2422.582764
6070,3164.494385
6071,3194.439697
6072,3355.300049
6073,2271.82251
6074,2750.747559
6075,3184.399658
6076,3212.249512
6077,3117.908447
6078,2014.037231
6079,319.0169678
6080,3290.618652
6081,2232.994141
6082,2595.13623
6083,380.1253357
6084,2874.574951
6085,3014.225586
6086,3221.975098
6087,3125.966309
6088,3110.229492
6089,1577.265137
6090,756.873291
6091,3317.616455
6092,3340.344482
6093,3086.268066
6094,3292.245361
6095,3335.355225
6096,3278.105225
6097,3343.943604
6098,3283.356934
6099,310.0265198
6100,2073.881592
6101,380.3464966
6102,3307.535645
6103,2778.42627
6104,297.9620361
6105,401.9919128
6106,3335.986572
6107,422.6940918
6108,3348.611328
6109,3308.746826
6110,382.1281738
6111,370.9462585
6112,431.5990601
6113,424.6990967
6114,3317.129395
6115,3274.200439
6116,3338.521973
6117,3332.009033
6118,3339.001465
6119,2644.357422
6120,3179.136475
6121,3332.346436
6122,3307.974121
6123,3345.686523
6124,384.8057861
6125,372.0591431
6126,1321.677246
6127,3299.938721
6128,3212.053955
6129,3307.936768
6130,2750.433594
6131,324.2750244
6132,2681.373779
6133,448.4880981
6134,3360.060303
6135,3347.476074
6136,3254.097412
6137,377.6479187
6138,3289.693848
6139,3300.010986
6140,3228.834473
6141,3333.608154
6142,2281.535889
6143,3349.909424
6144,364.7296143
6145,3076.538574
6146,3346.447998
6147,3312.14917
6148,436.3079529
6149,3321.500244
6150,3319.32373
6151,343.4987183
6152,3243.88501
6153,2365.300293
6154,3282.71875
6155,334.4382935
6156,3322.212646
6157,3338.952148
6158,322.9606018
6159,3126.745361
6160,447.0539551
6161,366.3208618
6162,424.3126526
6163,349.8027649
6164,455.0020752
6165,3079.80127
6166,3278.503418
6167,377.3051453
6168,397.7701416
6169,323.2889099
6170,437.229126
6171,409.1135864
6172,3353.479492
6173,178.3911438
6174,381.4362183
6175,309.2242432
6176,3170.706055
6177,3305.499268
6178,368.4420166
6179,3226.437744
6180,3138.337402
6181,378.8718262
6182,248.5201874
6183,2283.323242
6184,3340.021729
6185,435.269104
6186,3274.91748
6187,3101.810547
6188,418.6418457
6189,346.3098755
6190,337.4168701
6191,290.6031189
6192,2658.86084
6193,334.6682739
6194,367.4837341
6195,3294.356689
6196,3323.998779
6197,220.6914673
6198,3312.26123
6199,410.8600159
6200,2073.079346
6201,447.6820068
6202,3337.201904
6203,3220.9375
6204,3151.30127
6205,3318.684326
6206,401.3089905
6207,298.0055847
6208,384.7751465
6209,241.7210083
6210,3313.819336
6211,353.2533875
6212,3230.239014
6213,3307.274414
6214,337.8634033
6215,3332.817871
6216,349.2686157
6217,440.4268799
6218,3332.35083
6219,330.8841858
6220,3261.540527
6221,310.3040161
6222,433.8054199
6223,3081.636719
6224,3332.954834
6225,201.074234
6226,2541.991211
6227,3356.638428
6228,3183.352783
6229,3227.852051
6230,194.4418793
6231,2550.813721
6232,3346.318359
6233,377.5841675
6234,374.5487366
6235,325.056427
6236,2263.302246
6237,3310.802979
6238,3071.324219
6239,355.0464172
6240,374.5420227
6241,3314.741943
6242,382.8015442
6243,2172.577148
6244,341.93927
6245,342.1514282
6246,277.6406555
6247,308.2367859
6248,322.6350708
6249,341.0454712
6250,252.812149
6251,3348.727051
6252,3339.532959
6253,1728.699829
6254,3330.362549
6255,3325.5354
6256,3261.018555
6257,3301.333496
6258,333.4072571
6259,2349.074707
6260,3345.407471
6261,3092.466309
6262,2420.390381
6263,1577.729004
6264,3313.420898
6265,355.1917419
6266,339.6540833
6267,3070.251465
6268,2563.290283
6269,2973.693359
6270,2727.90332
6271,3261.287598
6272,245.3995056
6273,3076.165283
6274,2442.820313
6275,2567.790039
6276,3305.299316
6277,2534.641846
6278,3153.855225
6279,3056.858643
6280,3218.601074
6281,2303.241699
6282,2810.853271
6283,300.6946411
6284,3247.765381
6285,2506.628662
6286,2228.278564
6287,356.0385132
6288,3349.160889
6289,3051.716309
6290,360.7946167
6291,419.3269348
6292,3122.214355
6293,3127.752686
6294,224.4184418
6295,351.6066895
6296,3221.219482
6297,324.6088257
6298,3079.716797
6299,335.4219971
6300,328.2851257
6301,2703.799316
6302,430.3890381
6303,2740.671875
6304,3101.133789
6305,335.1105652
6306,2585.306641
6307,309.3495789
6308,277.6520081
6309,362.4210815
6310,331.7118225
6311,2389.23584
6312,2995.820068
6313,3014.941895
6314,3019.232666
6315,3013.942627
6316,3307.288086
6317,311.2653503
6318,3086.723633
6319,3043.213379
6320,365.7191467
6321,2998.319824
6322,2866.802002
6323,3030.39917
6324,3320.770508
6325,3092.207031
6326,3043.429688
6327,3290.220459
6328,3174.580566
6329,2989.213379
6330,305.1061707
6331,3163.386963
6332,3000.736816
6333,2200.016357
6334,2472.786865
6335,3224.953125
6336,2872.352783
6337,3002.621338
6338,2846.22583
6339,3056.798096
6340,1974.704224
6341,3040.767334
6342,3115.223145
6343,260.2771301
6344,2973.295654
6345,3007.991211
6346,312.7815552
6347,2821.495605
6348,3237.057861
6349,3256.134521
6350,3144.106934
6351,3070.821533
6352,2985.180664
6353,2937.54248
6354,3204.45874
6355,3003.13623
6356,3101.541992
6357,3257.052002
6358,2961.791992
6359,3043.286621
6360,3025.131104
6361,3235.427979
6362,1292.662842
6363,2272.748779
6364,2984.549316
6365,3279.419434
6366,2854.720947
6367,3033.096436
6368,314.6037598
6369,325.3002014
6370,2762.520996
6371,364.1618652
6372,2883.222656
6373,3037.933838
6374,3169.654297
6375,2962.709961
6376,2623.958008
6377,3070.505371
6378,1458.039795
6379,2872.361816
6380,3147.303223
6381,1731.249756
6382,294.9899597
6383,179.8935242
6384,2920.37793
6385,318.5777893
6386,3290.240479
6387,2661.262207
6388,2677.920166
6389,320.9256897
6390,1892.717896
6391,3071.214355
6392,2987.791748
6393,2072.385742
6394,200.7066193
6395,3109.101807
6396,271.8748169
6397,2967.713379
6398,1872.232788
6399,2324.178467
6400,2983.77417
6401,3071.379639
6402,3033.942627
6403,3042.686035
6404,3066.570801
6405,256.6135254
6406,3051.422363
6407,3051.217041
6408,3044.755859
6409,3025.004395
6410,2674.846924
6411,311.3638611
6412,3005.010986
6413,3109.080078
6414,317.7669678
6415,3134.262939
6416,3061.749268
6417,306.0119629
6418,2823.789551
6419,2851.308105
6420,397.8470459
6421,3083.408447
6422,2902.533203
6423,2722.01709
6424,350.020813
6425,337.2009277
6426,282.3299866
6427,3036.107178
6428,2523.543457
6429,3108.200439
6430,3110.810059
6431,3151.131348
6432,3081.168457
6433,315.9806824
6434,322.8710022
6435,3335.411133
6436,2983.353516
6437,347.6901245
6438,283.4454956
6439,2427.796631
6440,351.5564575
6441,2813.701416
6442,3186.990234
6443,2886.79834
6444,3188.171387
6445,2501.397461
6446,2253.210938
6447,2715.753418
6448,381.6008911
6449,3200.669922
6450,349.6944885
6451,2184.241943
6452,3063.522217
6453,3081.955078
6454,2447.495605
6455,336.0754089
6456,255.7488556
6457,2932.124512
6458,308.6222839
6459,412.7280579
6460,2984.999512
6461,2700.405762
6462,2840.255615
6463,398.2821655
6464,2926.166992
6465,2957.592529
6466,306.8020935
6467,3188.589355
6468,3058.1604
6469,1566.293945
6470,2937.249756
6471,1777.527954
6472,347.0031738
6473,3181.33252
6474,334.437439
6475,371.9981384
6476,3336.790039
6477,3018.844482
6478,3029.615967
6479,3093.905518
6480,3101.056885
6481,3112.156494
6482,1874.423828
6483,3051.416504
6484,2923.839355
6485,319.4078064
6486,229.7210846
6487,3155.668457
6488,271.1248779
6489,252.3200378
6490,331.9151001
6491,2824.954102
6492,391.6841736
6493,352.1052551
6494,3094.237549
6495,3023.110107
6496,3118.646973
6497,2995.08252
6498,2988.806885
6499,3016.922607
6500,376.8348999
6501,2145.741455
6502,3186.010742
6503,2994.614258
6504,3056.801025
6505,3108.195557
6506,3039.746582
6507,3057.650146
6508,349.9161682
6509,2758.170654
6510,2977.759766
6511,3063.451172
6512,2309.085693
6513,3344.435059
6514,363.3619995
6515,3007.968018
6516,303.5931396
6517,3114.906982
6518,2585.743408
6519,2979.996338
6520,2460.811035
6521,3161.685059
6522,3036.805664
6523,2323.595459
6524,3045.241455
6525,3014.616211
6526,3081.177002
6527,3038.463379
6528,3096.462646
6529,2954.609863
6530,2785.91626
6531,356.3424683
6532,2658.939209
6533,2757.643799
6534,3051.988525
6535,2973.695068
6536,3070.101318
6537,2984.841797
6538,332.5526123
6539,2703.373535
6540,396.9081421
6541,366.9432068
6542,3120.810303
6543,2212.128906
6544,346.257843
6545,3082.75415
6546,383.7545776
6547,3094.517822
6548,2707.861084
6549,2792.950928
6550,2995.155518
6551,3100.785645
6552,3245.626709
6553,2833.349854
6554,2469.438477
6555,3276.48291
6556,2476.252441
6557,3239.165527
6558,341.0596924
6559,3109.290039
6560,274.0827026
6561,3157.74292
6562,303.1018677
6563,3133.216797
6564,3222.947998
6565,361.8547058
6566,3090.873779
6567,2505.782471
6568,3089.941162
6569,3103.510498
6570,2394.995361
6571,3138.033203
6572,3203.385254
6573,3091.843994
6574,399.3269348
6575,2477.0354
6576,2850.229004
6577,3149.991943
6578,310.3848572
6579,3107.925781
6580,3027.20874
6581,2199.886475
6582,2926.813965
6583,315.7688599
6584,330.6345215
6585,267.8058167
6586,3085.53125
6587,228.6389923
6588,349.1820068
6589,2920.531006
6590,3227.133789
6591,2592.839111
6592,1920.784302
6593,3061.477783
6594,242.644043
6595,3269.539795
6596,3194.288574
6597,3186.14624
6598,3000.683838
6599,3263.613037
6600,304.96875
6601,3219.862305
6602,3073.128662
6603,3308.605225
6604,3120.844482
6605,2648.029053
6606,3033.419434
6607,3044.817139
6608,2960.966797
6609,223.0821686
6610,2464.52832
6611,3126.15332
6612,1245.027222
6613,3043.404297
6614,230.6487579
6615,3084.136963
6616,2792.255859
6617,2938.760254
6618,2826.330566
6619,3064.370605
6620,3270.266113
6621,2845.395264
6622,3254.873779
6623,3090.350098
6624,346.2047424
6625,3255.119629
6626,3141.703613
6627,3054.68335
6628,2465.640625
6629,3112.320801
6630,3087.054688
6631,346.8882446
6632,3034.200684
6633,2320.547363
6634,3164.250732
6635,373.5567017
6636,3170.158936
6637,301.2869263
6638,399.7053528
6639,2840.943604
6640,326.6438599
6641,3194.93457
6642,3156.833496
6643,2244.321533
6644,1055.287354
6645,3150.669434
6646,1920.477661
6647,3242.742676
6648,2187.908203
6649,1794.536865
6650,1454.979492
6651,1983.370728
6652,2430.232666
6653,3082.986084
6654,2453.556641
6655,296.1157837
6656,3194.245605
6657,2235.721191
6658,2822.086426
6659,329.9630737
6660,2858.053711
6661,264.3771667
6662,2761.931641
6663,332.2296753
6664,2462.939697
6665,3148.999756
6666,2079.820313
6667,1754.998779
6668,3079.398682
6669,2004.422852
6670,3216.488037
6671,2285.064941
6672,1944.766968
6673,2209.950439
6674,2569.87915
6675,342.6413574
6676,319.4159241
6677,2277.773926
6678,3295.19873
6679,2493.470459
6680,2323.015869
6681,2236.162109
6682,2567.050781
6683,1908.671997
6684,192.3078156
6685,211.670578
6686,2662.405762
6687,210.5774841
6688,295.59021
6689,304.7922668
6690,308.591156
6691,194.2432861
6692,3235.988037
6693,246.4342499
6694,281.203186
6695,2492.81543
6696,358.0832825
6697,294.1812744
6698,256.4416504
6699,237.9319763
6700,593.6519165
6701,2258.45459
6702,238.9557953
6703,229.4088287
6704,336.6188049
6705,1350.294678
6706,2088.560547
6707,305.7589417
6708,379.1549683
6709,318.474762
6710,2393.331543
6711,286.9920349
6712,1216.854736
6713,300.1768799
6714,2949.581543
6715,2175.610107
6716,309.2481079
6717,701.3577271
6718,2375.416016
6719,2051.838623
6720,337.8049316
6721,1351.225098
6722,1514.644165
6723,321.5317078
6724,2249.705811
6725,1998.606812
6726,796.9916382
6727,356.7014771
6728,303.6555176
6729,219.4976807
6730,345.6601868
6731,2171.670654
6732,230.9953308
6733,1863.151123
6734,2859.16748
6735,283.3738403
6736,273.2876892
6737,317.6999817
6738,312.2198181
6739,705.7532959
6740,253.2186432
6741,264.6948242
6742,331.5290527
6743,350.9877014
6744,311.4143372
6745,1822.188477
6746,315.1919861
6747,2714.477783
6748,307.2581482
6749,240.7400513
6750,275.2067871
6751,336.5112305
6752,299.8150635
6753,210.2412109
6754,2149.352783
6755,329.267334
6756,335.6487122
6757,245.5869446
6758,235.6301117
6759,276.4215393
6760,263.7604065
6761,246.3814087
6762,231.4286957
6763,287.3073425
6764,338.5925903
6765,337.3439941
6766,293.1286926
6767,340.8143921
6768,285.7120972
6769,183.6947784
6770,287.50354
6771,254.0393066
6772,215.5921631
6773,320.3743286
6774,314.9690552
6775,316.9374695
6776,352.5138855
6777,267.4379883
6778,2669.058105
6779,1359.328247
6780,2125.864746
6781,2196.457764
6782,2743.632813
6783,2835.957275
6784,2046.979126
6785,1643.852783
6786,2848.598877
6787,282.1358032
6788,2718.34082
6789,507.7566833
6790,246.2861328
6791,808.3938599
6792,300.0089417
6793,305.5079651
6794,316.9398193
6795,276.5574646
6796,228.3309479
6797,3042.395752
6798,3046.041992
6799,2709.259033
6800,1717.510376
6801,2894.209229
6802,3053.71582
6803,329.2434387
6804,2452.860596
6805,243.4541321
6806,206.6225281
6807,2664.61792
6808,1914.560547
6809,2488.253906
6810,3014.413086
6811,938.0440063
6812,3019.464844
6813,278.1712952
6814,2914.808105
6815,3216.140381
6816,2999.596436
6817,3084.274902
6818,3138.43457
6819,3047.925537
6820,2992.722412
6821,2823.679688
6822,748.0508423
6823,3110.308594
6824,184.9365082
6825,3186.432129
6826,295.771759
6827,1863.291016
6828,250.5554657
6829,326.3821716
6830,2936.675293
6831,395.9129639
6832,253.9586029
6833,403.0797119
6834,1446.239502
6835,678.9318848
6836,3005.522461
6837,2371.290283
